Продукт;Бел, г;Жир, г;Угл, г;Кал, ккал
Колбаса вареная Велком языковая;14.0;17.0;0.0;210
Колбаса вареная Вязанка классическая;11.0;13.0;0.0;161
Колбаса вареная Диетическая;12.1;13.5;0.0;170
Колбаса вареная Докторская;12.8;22.2;1.5;257
Колбаса вареная Докторская Вернер;12.0;20.0;0.0;228
Колбаса вареная Докторская Коровино;13.0;15.0;0.0;187
Колбаса вареная Клинский телячья;13.0;22.0;0.0;252
Колбаса вареная Куриная;15.5;16.2;2.3;223
Колбаса вареная Любительская;12.2;28.0;0.1;301
Колбаса вареная МакЛарин Домашняя;8.0;20.0;0.0;212
Колбаса вареная Молочная;11.7;22.8;0.2;252
Колбаса вареная Мортаделла;16.4;25.3;3.1;331
Колбаса вареная Московская;11.5;21.8;2.0;250
Колбаса вареная Русская;11.8;28.9;0.0;302
Колбаса вареная Свиная;10.8;25.8;0.5;277
Колбаса вареная Столичная;15.1;28.7;0.0;319
Колбаса вареная Столовая;11.1;20.2;1.9;234
Колбаса вареная Чайная;11.7;18.4;1.9;216
Колбаса варено-копченая Востряково из курицы;19.0;11.0;0.0;179
Колбаса варено-копченая куриная жареная;19.7;17.4;1.7;371
Колбаса варено-копченая Любительская;17.2;39.0;0.2;420
Колбаса варено-копченая Московская;19.1;36.6;0.2;406
Колбаса варено-копченая Рублёвский Балыковая;12.0;25.0;0.0;270
Колбаса варено-копченая сервелат;16.1;40.1;0.0;425
Колбаса варено-копченая сервелат боярский;14.0;21.0;0.0;269
Колбаса варено-копченая сервелат Велком финский;15.0;25.5;0.0;290
Колбаса варено-копченая сервелат Вернер;16.0;47.0;0.0;487
Колбаса варено-копченая сервелат Вязанка Столичный;15.0;27.0;0.0;303
Колбаса варено-копченая сервелат Дымов в вакууме;14.0;24.0;0.0;272
Колбаса варено-копченая сервелат Дымов Ореховый;13.0;38.0;0.0;394
Колбаса варено-копченая сервелат Клинский Финский;13.0;32.0;0.0;340
Колбаса варено-копченая сервелат Останкино Зернистый;10.0;37.0;0.0;385
Колбаса варено-копченая сервелат российский;13.0;39.0;1.0;410
Колбаса вегетарианская;21.7;12.3;1.8;207
Колбаса вегетарианская Велком Классическая;4.0;5.0;9.0;100
Колбаса вегетарианская Велком с грибами;4.0;5.0;8.0;90
Колбаса вегетарианская горячего копчения Московская Премиум;20.0;22.0;8.0;210
Колбаса вегетарианская полукопченая Vego с сыром постная;19.0;16.0;12.0;270
Колбаса ливерная;14.4;28.5;2.2;326
Колбаса ливерная Атяшево Печеночная;4.0;16.0;11.0;200
Колбаса ливерная Баварская;11.0;18.0;2.0;210
Колбаса ливерная Окраина традиционная;13.0;19.0;6.0;250
Колбаса ливерная Рублёвский яичная;11.0;34.0;4.0;370
Колбаса печеночная домашняя;15.0;22.0;0.0;258
Колбаса полукопченая Дымов салями Финская;10.0;47.0;0.0;463
Колбаса полукопченая Закусочная;15.0;33.0;2.3;366
Колбаса полукопченая Краковская;16.2;44.6;0.0;466
Колбаса полукопченая Краковская Вернер;14.0;45.0;0.0;461
Колбаса полукопченая Краковская МД Бородина;16.0;27.0;0.0;307
Колбаса полукопченая Минская;17.4;23.0;2.7;287
Колбаса полукопченая Одесская;14.8;38.1;0.3;402
Колбаса полукопченая Останкино салями Венская;10.0;37.0;0.0;390
Колбаса полукопченая Полтавская;16.4;39.0;0.0;417
Колбаса полукопченая салями любительская;12.0;50.0;0.0;498
Колбаса полукопченая Таллиннская;17.1;33.8;0.2;373
Колбаса полукопченая Украинская;16.5;34.4;0.0;376
Колбаса полукопченая Чесночная Папа может;12.0;21.0;3.0;249
Колбаса сыровяленая Дымов салями Милано;21.0;28.0;2.0;344
Колбаса сыровяленая Мясницкий ряд Милано нарезка;15.0;45.0;0.0;465
Колбаса сыровяленая полусухая Casademont Fuet Extra;24.0;32.0;0.0;384
Колбаса сыровяленая полусухая Casademont Fuet Extra с перцем;22.0;32.0;0.0;376
Колбаса сыровяленая полусухая Parlo Italiano Салями Милано;10.0;55.0;0.0;540
Колбаса сыровяленая полусухая Salumi di Bosco Салями традиционная;28.0;19.0;1.0;290
Колбаса сыровяленая полусухая Егорьевская ФКГ с трюфелем;16.0;40.0;1.0;428
Колбаса сыровяленая Сальчичон;17.0;31.0;1.1;351
Колбаса сыровяленая Суджук;30.3;37.9;0.0;463
Колбаса сыровяленая Сытный Дом Сопресатта из говядины;18.0;35.0;0.2;402
Колбаса сыровяленая Чоризо;24.1;38.3;1.9;455
Колбаса сырокопченая Ближние горки Тоскана;25.0;30.0;0.0;370
Колбаса сырокопченая брауншвейгская;27.7;42.2;0.2;491
Колбаса сырокопченая Доброгост Пепперони;16.0;46.0;0.0;480
Колбаса сырокопченая Дымов Классик;24.0;26.0;0.0;330
Колбаса сырокопченая Дымов Пепперони;15.0;45.0;0.0;465
Колбаса сырокопченая зернистая;9.9;62.8;0.3;606
Колбаса сырокопченая Клинский свиная;11.0;57.3;0.0;568
Колбаса сырокопченая любительская;20.9;47.8;0.0;514
Колбаса сырокопченая московская;24.8;41.5;0.0;473
Колбаса сырокопченая Охотничья Папа может;21.0;48.0;0.0;516
Колбаса сырокопченая Палермо Егорьевская ФКГ;16.0;42.0;0.0;446
Колбаса сырокопченая полусухая Велком Чикен салями №2;21.0;30.0;0.0;350
